date,company,ticker,open,high,low,close,adj_close,volume,daily_return,peer_avg_return,abnormal_return,event_id,event_day,event0_date,group,member,event_category,event_subtype,event_title_en,start_date,peak_date,end_date,sentiment_expected,severity_score,duration_days,source_level,event_type_final
2022-02-10,YG,122870.KQ,56500.0,57400.0,54200.0,54700.0,53523.1875,359179,-0.0072595301030644,-0.0081328552673903,0.0008733251643259004,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,3,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-11,YG,122870.KQ,53800.0,56400.0,53600.0,55000.0,53816.73046875,380022,0.0054844074589166,-0.017273603678201233,0.022758011137117833,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,4,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-14,YG,122870.KQ,54100.0,56500.0,54000.0,55000.0,53816.73046875,298259,0.0,0.00045952909255553347,-0.00045952909255553347,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,5,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-15,YG,122870.KQ,55500.0,55900.0,54000.0,54300.0,53131.7890625,203671,-0.0127272950304502,-0.026328252311067068,0.013600957280616869,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,6,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-16,YG,122870.KQ,55500.0,57400.0,55100.0,57300.0,56067.25,343065,0.0552486748384655,0.0598326210259141,-0.004583946187448597,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,7,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-17,YG,122870.KQ,57600.0,58300.0,55600.0,57000.0,55773.703125,459838,-0.0052356210622065,-0.0035436407322036,-0.0016919803300028996,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,8,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-18,YG,122870.KQ,56200.0,57800.0,56100.0,57400.0,56165.09765625,238573,0.0070175460713592,0.008963463811666334,-0.0019459177403071343,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,9,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-02-21,YG,122870.KQ,56700.0,61400.0,55800.0,61400.0,60079.0390625,795341,0.0696863634103279,0.03384329441929853,0.03584306899102937,BIGBANG_20220207_T_O_P_AGENCY_DEPARTURE_T_O_P_LEAVES_YG_ENTERT,10,2022-02-07,BIGBANG,T.O.P,contract_member,agency_departure,T.O.P leaves YG Entertainment after his exclusive contract expires,2022-02-07,2022-02-07,2022-02-21,mixed,4.0,15,B_media,artist_transition
2022-03-22,YG,122870.KQ,66000.0,70100.0,66000.0,69400.0,67906.9375,586238,0.0467572530438988,0.03836099981572487,0.00839625322817393,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-10,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-23,YG,122870.KQ,69300.0,69300.0,67900.0,68300.0,66830.5859375,220295,-0.015850391758574,0.007856102203693366,-0.023706493962267365,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-9,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-24,YG,122870.KQ,68100.0,69800.0,67800.0,69100.0,67613.3828125,245037,0.0117131529526326,0.014590378911948932,-0.002877225959316332,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-8,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-25,YG,122870.KQ,69300.0,69300.0,67500.0,68900.0,67417.6875,185424,-0.002894328080621,0.0019625884455459672,-0.004856916526166967,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-7,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-28,YG,122870.KQ,69100.0,69400.0,66500.0,67000.0,65558.5546875,276498,-0.0275763361432412,-0.0117223850555895,-0.0158539510876517,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-6,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-29,YG,122870.KQ,67400.0,67500.0,66400.0,66800.0,65362.8671875,204914,-0.0029849270004927,0.0036662657274768667,-0.006651192727969567,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-5,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-30,YG,122870.KQ,67200.0,70300.0,66700.0,68600.0,67124.140625,411516,0.0269460859550056,0.04662570711204903,-0.01967962115704343,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-4,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-03-31,YG,122870.KQ,68100.0,69200.0,67900.0,68400.0,66928.4453125,230742,-0.0029154237309835,0.011664646947000368,-0.014580070677983867,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-3,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-01,YG,122870.KQ,68400.0,72400.0,67800.0,71100.0,69570.359375,660450,0.0394737103209923,0.0402482301062221,-0.0007745197852298061,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-2,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-04,YG,122870.KQ,71600.0,72800.0,69100.0,70300.0,68787.5625,404290,-0.011251873384476,-0.0268113571655509,0.0155594837810749,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,-1,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-05,YG,122870.KQ,70300.0,70300.0,65200.0,65800.0,64384.37890625,1222101,-0.0640113333533224,-0.011157038333806999,-0.052854295019515406,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,0,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-06,YG,122870.KQ,64800.0,65800.0,64300.0,64400.0,63014.49609375,491057,-0.0212766331798383,-0.0094943427612382,-0.0117822904186001,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,1,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-07,YG,122870.KQ,63900.0,64300.0,61700.0,62300.0,60959.6796875,519929,-0.0326086302934636,-0.021476006135155,-0.0111326241583086,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,2,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-08,YG,122870.KQ,62400.0,63700.0,61800.0,62800.0,61448.921875,381148,0.0080256686060036,-0.00014018894422399933,0.008165857550227598,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,3,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-11,YG,122870.KQ,63000.0,63900.0,61200.0,61900.0,60568.28125,247985,-0.0143312624229828,-0.011884938422051232,-0.0024463240009315688,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,4,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-12,YG,122870.KQ,61400.0,63200.0,61000.0,62800.0,61448.921875,229623,0.0145396337294942,-0.0094529877701923,0.0239926214996865,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,5,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-13,YG,122870.KQ,63200.0,63300.0,61600.0,62900.0,61546.7734375,199338,0.0015924048708138,0.03408324969268554,-0.032490844821871735,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,6,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-14,YG,122870.KQ,63200.0,63500.0,61400.0,61400.0,60079.0390625,280783,-0.0238474625561072,-0.01014275408157,-0.013704708474537199,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,7,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-15,YG,122870.KQ,61400.0,64600.0,60800.0,64000.0,62623.10546875,414395,0.0423453245249714,0.004911476615570801,0.0374338479094006,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,8,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-18,YG,122870.KQ,63500.0,63700.0,59900.0,60000.0,58709.15625,481025,-0.0625000818699916,-0.06135043247484423,-0.0011496493951473757,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,9,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2022-04-19,YG,122870.KQ,60300.0,60600.0,59300.0,60100.0,58807.0078125,256863,0.0016667172337363,0.017246067471226135,-0.015579350237489836,BIGBANG_20220405_NAN_GROUP_COMEBACK_ACTIVITY_BIGBANG_RETURNS_W,10,2022-04-05,BIGBANG,,activity,group_comeback_activity,BIGBANG returns with Still Life after a four-year hiatus,2022-04-05,2022-04-05,2022-04-19,positive,5.0,15,B_media,positive_activity
2023-05-16,YG,122870.KQ,79200.0,86400.0,79000.0,85000.0,83635.9453125,2684371,0.0939509791388655,0.09783053387280582,-0.0038795547339403186,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-10,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-17,YG,122870.KQ,83800.0,92900.0,83600.0,91300.0,89834.859375,1907723,0.0741178214622693,0.0337477922007165,0.04037002926155281,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-9,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-18,YG,122870.KQ,90600.0,95400.0,90000.0,92600.0,91113.9921875,1062530,0.0142387133613743,-0.012779196759961498,0.027017910121335798,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-8,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-19,YG,122870.KQ,93300.0,94200.0,89500.0,92000.0,90523.625,1099330,-0.0064794349728974,-0.027445570210415368,0.020966135237517967,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-7,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-22,YG,122870.KQ,92200.0,93300.0,89700.0,90800.0,89342.875,624234,-0.0130435563091955,-0.0210130602313945,0.007969503922199,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-6,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-23,YG,122870.KQ,90900.0,94600.0,90200.0,92800.0,91310.7890625,682324,0.0220265361115814,0.013372703214186035,0.008653832897395365,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-5,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-24,YG,122870.KQ,93700.0,94000.0,90300.0,92600.0,91113.9921875,521698,-0.0021552422996289,-0.022304472166329567,0.020149229866700667,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-4,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-25,YG,122870.KQ,91600.0,93600.0,90800.0,91300.0,89834.859375,392083,-0.0140388186467312,-0.008904653377670133,-0.005134165269061066,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-3,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-26,YG,122870.KQ,90900.0,95000.0,90600.0,92000.0,90523.625,658129,0.0076670195711541,0.0117619227424759,-0.004094903171321799,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-2,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-30,YG,122870.KQ,92700.0,96500.0,91500.0,95200.0,93672.265625,746238,0.0347825291463967,0.04695779175708433,-0.012175262610687632,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,-1,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-05-31,YG,122870.KQ,94300.0,97000.0,92000.0,93900.0,92393.1328125,575340,-0.0136554059407592,-0.0020469149163881,-0.011608491024371101,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,0,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-01,YG,122870.KQ,94200.0,96800.0,93400.0,94700.0,93180.296875,521602,0.0085197247732409,-0.0052660757486824,0.0137858005219233,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,1,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-02,YG,122870.KQ,94800.0,94800.0,90800.0,92200.0,90720.4140625,527083,-0.0263991733767482,-0.005015662539787533,-0.02138351083696067,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,2,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-05,YG,122870.KQ,92300.0,92600.0,90200.0,91100.0,89638.0625,426092,-0.0119306285546088,-0.016968566794920165,0.005037938240311365,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,3,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-07,YG,122870.KQ,89100.0,89700.0,84300.0,84600.0,83242.375,1359180,-0.071350130978121,0.0174854795152227,-0.0888356104933437,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,4,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-08,YG,122870.KQ,83700.0,84500.0,81200.0,81900.0,80585.703125,1201778,-0.0319148976107421,0.0011750487590423669,-0.03308994636978447,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,5,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-09,YG,122870.KQ,82900.0,86000.0,81800.0,83700.0,82356.8203125,953804,0.0219780571344365,0.018568385956250166,0.0034096711781863333,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,6,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-12,YG,122870.KQ,84100.0,84600.0,82100.0,83300.0,81963.234375,417504,-0.004779032701925,0.026934788532463835,-0.03171382123438883,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,7,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-13,YG,122870.KQ,83000.0,86000.0,82100.0,83600.0,82258.421875,443996,0.0036014623172317,0.013508323880519535,-0.009906861563287836,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,8,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-14,YG,122870.KQ,83400.0,85400.0,81100.0,81900.0,80585.703125,675265,-0.020334923912616,0.023533208937400338,-0.04386813285001634,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,9,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-06-15,YG,122870.KQ,82900.0,84800.0,82800.0,83300.0,81963.234375,423994,0.0170939905787412,0.014351353315621233,0.0027426372631199677,BIGBANG_20230531_T_O_P_MEMBER_DEPARTURE_CONFIRMED_T_O_P_CONFIR,10,2023-05-31,BIGBANG,T.O.P,contract_member,member_departure_confirmed,T.O.P confirms departure from BIGBANG,2023-05-31,2023-05-31,2023-06-14,mixed,5.0,15,B_media,artist_transition
2023-10-23,YG,122870.KQ,52700.0,55200.0,52700.0,54300.0,53428.6171875,176031,0.0111731773364034,0.009248931898313566,0.0019242454380898333,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-10,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-10-24,YG,122870.KQ,54800.0,55100.0,53500.0,55000.0,54117.3828125,159214,0.0128913241864911,0.018211551176430366,-0.005320226989939267,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-9,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-10-25,YG,122870.KQ,55300.0,55900.0,54000.0,54500.0,53625.40625,123173,-0.0090909156528234,-0.0092623733830562,0.00017145773023280117,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-8,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-10-26,YG,122870.KQ,52600.0,52900.0,50100.0,50200.0,49394.4140625,547685,-0.0788990234922463,-0.07345288936260316,-0.005446134129643135,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-7,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-10-27,YG,122870.KQ,50600.0,53500.0,50600.0,52600.0,51755.89453125,333341,0.0478086543503069,0.0199198663901103,0.0278887879601966,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-6,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-10-30,YG,122870.KQ,52100.0,54200.0,52000.0,53800.0,52936.64453125,226108,0.0228138265350059,0.0117934255327101,0.0110204010022958,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-5,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-10-31,YG,122870.KQ,54300.0,56400.0,53900.0,54900.0,54018.98828125,266463,0.0204460210801813,-0.0131697284700218,0.0336157495502031,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-4,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-11-01,YG,122870.KQ,54900.0,59100.0,53900.0,58500.0,57561.21484375,377701,0.0655737301864556,0.0360642964971582,0.0295094336892974,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-3,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-11-02,YG,122870.KQ,58800.0,60700.0,58700.0,60000.0,59037.14453125,400013,0.0256410447817407,0.014796899704322066,0.010844145077418635,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-2,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-11-03,YG,122870.KQ,60000.0,60800.0,58500.0,60200.0,59233.9375,332388,0.0033333754590016,-0.0310952201944025,0.0344285956534041,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,-1,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-11-06,YG,122870.KQ,59300.0,65000.0,57700.0,64500.0,63464.9296875,1020693,0.0714285149033018,0.04682078663550337,0.02460772826779844,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,0,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
2023-11-07,YG,122870.KQ,63100.0,64400.0,61800.0,63300.0,62284.1875,336571,-0.0186046402842318,-0.03732350044775077,0.01871886016351897,BIGBANG_20231106_G_DRAGON_DRUG_ALLEGATION_INVESTIGATION_G_DRAG,1,2023-11-06,BIGBANG,G-Dragon,PR_crisis,drug_allegation_investigation,G-Dragon appears before police over alleged drug use,2023-11-06,2023-11-06,2023-11-20,negative,5.0,15,B_media,negative_PR_crisis
