date,company,ticker,open,high,low,close,adj_close,volume,daily_return
2025-07-24,JYP,035900.KQ,73700.0,73800.0,70800.0,71200.0,70228.890625,365616,-0.029972730285353855
2025-07-25,JYP,035900.KQ,71400.0,71600.0,70400.0,70500.0,69538.4375,248950,-0.009831468486193207
2025-07-28,JYP,035900.KQ,70800.0,70800.0,69100.0,69300.0,68354.8046875,321774,-0.017021274205363035
2025-07-29,JYP,035900.KQ,69300.0,70500.0,68500.0,69600.0,68650.7109375,339794,0.004328975137194879
2025-07-30,JYP,035900.KQ,70100.0,70200.0,68900.0,69200.0,68256.1640625,230831,-0.00574716371632622
2025-07-31,JYP,035900.KQ,69300.0,73700.0,69300.0,72700.0,71708.4296875,693405,0.050578078513742186
2025-08-01,JYP,035900.KQ,71800.0,72300.0,69400.0,69700.0,68749.34375,359131,-0.04126552415658069
2025-08-04,JYP,035900.KQ,69500.0,71100.0,68600.0,70800.0,69834.34375,198420,0.015781968827884185
2025-08-05,JYP,035900.KQ,71700.0,73700.0,71100.0,73000.0,72004.3359375,309641,0.031073424206123468
2025-08-06,JYP,035900.KQ,73600.0,76000.0,73000.0,76000.0,74963.421875,600051,0.04109594094539659
2025-08-07,JYP,035900.KQ,77000.0,77800.0,75500.0,77200.0,76147.0546875,409237,0.01578947149015808
2025-08-08,JYP,035900.KQ,77300.0,81200.0,76600.0,79800.0,78711.59375,1077039,0.0336787689691298
2025-08-11,JYP,035900.KQ,81000.0,83400.0,79300.0,83100.0,81966.578125,893670,0.04135330286079997
2025-08-12,JYP,035900.KQ,82100.0,84100.0,81700.0,83000.0,81867.9453125,602791,-0.0012033296345442812
2025-08-13,JYP,035900.KQ,83900.0,83900.0,74300.0,75700.0,74667.5078125,2269354,-0.08795185310337328
2025-08-14,JYP,035900.KQ,80600.0,81800.0,78500.0,79300.0,78218.4140625,1475243,0.04755624439638173
2025-08-18,JYP,035900.KQ,78600.0,80400.0,78100.0,79500.0,78415.6796875,474855,0.002521984463177418
2025-08-19,JYP,035900.KQ,79300.0,81600.0,78100.0,78900.0,77823.8671875,679846,-0.007547119432726679
2025-08-20,JYP,035900.KQ,78600.0,79700.0,77300.0,79400.0,78317.046875,620647,0.006337126453916708
2025-08-21,JYP,035900.KQ,80000.0,80700.0,78600.0,79500.0,78415.6796875,473931,0.0012594041327609329
2025-08-22,JYP,035900.KQ,79000.0,79500.0,76600.0,77000.0,75949.78125,497543,-0.031446497018543074
2025-08-25,JYP,035900.KQ,78000.0,78200.0,77000.0,77500.0,76442.9609375,275519,0.006493497142231686
2025-08-26,JYP,035900.KQ,77700.0,79500.0,76400.0,76500.0,75456.6015625,537451,-0.012903207344446721
2025-08-27,JYP,035900.KQ,76600.0,76900.0,74600.0,75300.0,74272.96875,466515,-0.015686272479679686
2025-08-28,JYP,035900.KQ,74200.0,74200.0,72900.0,73200.0,72201.609375,435891,-0.027888468844864955
2025-08-29,JYP,035900.KQ,73800.0,74200.0,72500.0,72700.0,71708.4296875,227885,-0.006830591336801528
2025-09-01,JYP,035900.KQ,75300.0,75800.0,73500.0,73800.0,72793.4296875,391253,0.015130717611978817
2025-09-02,JYP,035900.KQ,74500.0,75100.0,73200.0,74400.0,73385.2421875,244055,0.008130026329857376
2025-09-03,JYP,035900.KQ,74400.0,74600.0,72400.0,73500.0,72497.515625,262567,-0.01209679952042464
2025-09-04,JYP,035900.KQ,73700.0,74400.0,73100.0,74100.0,73089.3359375,148455,0.008163318527509844
2025-09-05,JYP,035900.KQ,75200.0,76900.0,74900.0,75200.0,74174.328125,363964,0.014844739982694533
2025-09-08,JYP,035900.KQ,75700.0,76000.0,74000.0,75600.0,74568.875,171230,0.005319183671405936
2025-09-09,JYP,035900.KQ,75700.0,76000.0,74700.0,75000.0,73977.0625,189624,-0.007936454720551933
2025-09-10,JYP,035900.KQ,80100.0,80100.0,76600.0,77000.0,75949.78125,1464669,0.026666627240031326
2025-09-11,JYP,035900.KQ,76700.0,77000.0,75500.0,75600.0,74568.875,598700,-0.018181833143857795
2025-09-12,JYP,035900.KQ,76200.0,77200.0,75900.0,76800.0,75752.5078125,375322,0.01587301421001719
2025-09-15,JYP,035900.KQ,75900.0,76600.0,75800.0,76100.0,75062.0546875,206155,-0.009114590987653992
2025-09-16,JYP,035900.KQ,76000.0,76400.0,75500.0,76200.0,75160.6953125,196066,0.0013141210350644528
2025-09-17,JYP,035900.KQ,76700.0,77500.0,76300.0,76500.0,75456.6015625,270888,0.0039369812741845145
2025-09-18,JYP,035900.KQ,77200.0,77500.0,76500.0,76700.0,75653.875,289798,0.002614396002669217
2025-09-22,JYP,035900.KQ,78300.0,78300.0,76800.0,77000.0,75949.78125,299882,0.0039113165055986165
2025-09-23,JYP,035900.KQ,76900.0,77100.0,75700.0,75800.0,74766.1484375,252689,-0.015584413714160639
2025-09-24,JYP,035900.KQ,76200.0,76200.0,73800.0,74900.0,73878.421875,277557,-0.011873375599146807
2025-09-25,JYP,035900.KQ,74200.0,75300.0,74000.0,74200.0,73187.96875,256874,-0.009345802298920569
2025-09-26,JYP,035900.KQ,74900.0,77200.0,73900.0,76000.0,74963.421875,623501,0.024258811322728446
2025-09-29,JYP,035900.KQ,76500.0,76500.0,75400.0,76300.0,75259.328125,199470,0.003947341818165917
2025-09-30,JYP,035900.KQ,76100.0,76100.0,74200.0,74600.0,73582.515625,238408,-0.02228046066548639
2025-10-01,JYP,035900.KQ,75100.0,75200.0,73700.0,73800.0,72793.4296875,377642,-0.010723823870352978
2025-10-02,JYP,035900.KQ,74100.0,74300.0,73300.0,73800.0,72793.4296875,278397,0.0
2025-10-10,JYP,035900.KQ,74100.0,75600.0,73600.0,75100.0,74075.6953125,219284,0.017615128597522123
2025-10-13,JYP,035900.KQ,74000.0,77000.0,73700.0,77000.0,75949.78125,378349,0.025299606430879473
2025-10-14,JYP,035900.KQ,77000.0,77000.0,73600.0,73900.0,72892.0625,414591,-0.04025974400025012
2025-10-15,JYP,035900.KQ,74900.0,75100.0,72500.0,73100.0,72102.9765625,432114,-0.010825402800202055
2025-10-16,JYP,035900.KQ,73600.0,73600.0,72600.0,72700.0,71708.4296875,303822,-0.005471991501737827
2025-10-17,JYP,035900.KQ,72900.0,73200.0,71600.0,71700.0,70722.0703125,308157,-0.013755138402813727
2025-10-20,JYP,035900.KQ,72000.0,73200.0,71700.0,72700.0,71708.4296875,216082,0.013946981057561869
2025-10-21,JYP,035900.KQ,72900.0,75900.0,72600.0,75300.0,74272.96875,639153,0.03576342521619935
2025-10-22,JYP,035900.KQ,75000.0,75500.0,73600.0,75100.0,74075.6953125,188997,-0.002656059678508571
2025-10-23,JYP,035900.KQ,75000.0,79300.0,74600.0,77000.0,75949.78125,913710,0.025299606430879473
2025-10-24,JYP,035900.KQ,76900.0,76900.0,75500.0,76100.0,75062.0546875,336549,-0.01168833600162611
2025-10-27,JYP,035900.KQ,76500.0,79500.0,76000.0,79200.0,78119.7734375,736053,0.040735878637081946
2025-10-28,JYP,035900.KQ,78700.0,80100.0,78100.0,79800.0,78711.59375,403980,0.007575806821476405
2025-10-29,JYP,035900.KQ,79400.0,79500.0,78200.0,79000.0,77922.5,347663,-0.01002512733392591
2025-10-30,JYP,035900.KQ,80500.0,81700.0,79200.0,81200.0,80092.4921875,803062,0.027848082229137816
2025-10-31,JYP,035900.KQ,81600.0,82300.0,80300.0,80900.0,79796.5859375,503946,-0.0036945566546645603
2025-11-03,JYP,035900.KQ,88200.0,88500.0,84200.0,85000.0,83840.6640625,1680142,0.05067983896162542
2025-11-04,JYP,035900.KQ,83300.0,83800.0,81400.0,81700.0,80585.6796875,668932,-0.03882345651000019
2025-11-05,JYP,035900.KQ,79000.0,80100.0,76500.0,78200.0,77133.4140625,639836,-0.042839691101290045
2025-11-06,JYP,035900.KQ,79000.0,79300.0,74200.0,74200.0,73187.96875,637772,-0.051150922858193004
2025-11-07,JYP,035900.KQ,73600.0,74500.0,70800.0,72000.0,71017.9765625,478174,-0.029649575258911653
2025-11-10,JYP,035900.KQ,73200.0,73300.0,71600.0,72600.0,71609.796875,331161,0.008333387420284444
2025-11-11,JYP,035900.KQ,72700.0,73300.0,70800.0,71300.0,70327.5234375,570410,-0.017906396798447854
2025-11-12,JYP,035900.KQ,72600.0,73300.0,71400.0,71900.0,70919.34375,416639,0.008415201951849527
2025-11-13,JYP,035900.KQ,70000.0,71400.0,69200.0,71200.0,70228.890625,719222,-0.00973575174967689
2025-11-14,JYP,035900.KQ,70500.0,71600.0,69400.0,69500.0,68552.078125,446996,-0.023876391682643106
2025-11-17,JYP,035900.KQ,70700.0,70700.0,69600.0,69700.0,68749.34375,271683,0.0028776024067469486
2025-11-18,JYP,035900.KQ,70100.0,71100.0,68500.0,68700.0,67762.984375,367971,-0.014347182404922942
2025-11-19,JYP,035900.KQ,69000.0,69200.0,66100.0,66600.0,65691.625,479439,-0.030567711769261985
2025-11-20,JYP,035900.KQ,67200.0,68050.0,66800.0,67800.0,66875.2578125,192596,0.018018016946604654
2025-11-21,JYP,035900.KQ,66200.0,66900.0,65800.0,66300.0,65395.71875,196538,-0.02212386330753635
2025-11-24,JYP,035900.KQ,66600.0,66700.0,64900.0,65200.0,64310.72265625,232440,-0.01659124044339677
2025-11-25,JYP,035900.KQ,65300.0,65500.0,62700.0,63000.0,62140.73046875,341023,-0.03374230762572705
2025-11-26,JYP,035900.KQ,63100.0,64400.0,62800.0,64400.0,63521.63671875,199796,0.022222240382166802
2025-11-27,JYP,035900.KQ,64700.0,65600.0,64300.0,65200.0,64310.72265625,180292,0.012422317469459765
2025-11-28,JYP,035900.KQ,66100.0,68300.0,66100.0,68000.0,67072.53125,359993,0.04294476068185804
2025-12-01,JYP,035900.KQ,69100.0,69100.0,67300.0,68300.0,67368.4453125,243738,0.004411851722086357
2025-12-02,JYP,035900.KQ,69000.0,69700.0,68300.0,68600.0,67664.3515625,227215,0.0043923568167172355
2025-12-03,JYP,035900.KQ,69400.0,69400.0,68300.0,68600.0,67664.3515625,149492,0.0
2025-12-04,JYP,035900.KQ,68600.0,68800.0,67000.0,67700.0,66776.625,181961,-0.01311956062536157
2025-12-05,JYP,035900.KQ,67500.0,68400.0,67100.0,68400.0,67467.078125,136911,0.010339742761782178
2025-12-08,JYP,035900.KQ,68300.0,68300.0,67200.0,67600.0,66677.9921875,150068,-0.011695866479322192
2025-12-09,JYP,035900.KQ,67800.0,68800.0,67600.0,67800.0,66875.2578125,118181,0.0029584817797945195
2025-12-10,JYP,035900.KQ,67600.0,68900.0,67200.0,67900.0,66973.8984375,221834,0.0014749943136902477
2025-12-11,JYP,035900.KQ,68000.0,68200.0,67000.0,67600.0,66677.9921875,241678,-0.004418232429401425
2025-12-12,JYP,035900.KQ,67300.0,68400.0,67300.0,68200.0,67269.8046875,205608,0.008875679674574144
2025-12-15,JYP,035900.KQ,67300.0,69800.0,66900.0,68500.0,67565.7109375,436553,0.0043987975195500795
2025-12-16,JYP,035900.KQ,68400.0,68900.0,67600.0,68000.0,67072.53125,301894,-0.0072992599449771545
2025-12-17,JYP,035900.KQ,68400.0,71000.0,68100.0,70800.0,69834.34375,568386,0.04117650621691715
2025-12-18,JYP,035900.KQ,70600.0,70950.0,69600.0,69800.0,68847.984375,279813,-0.014124273559884326
2025-12-19,JYP,035900.KQ,70600.0,71300.0,69800.0,70200.0,69242.5234375,363862,0.005730582617365032
2025-12-22,JYP,035900.KQ,70600.0,70700.0,69500.0,70000.0,69045.2578125,200396,-0.002848908664890848
2025-12-23,JYP,035900.KQ,70700.0,73200.0,70300.0,72200.0,71215.25,683726,0.031428547828626474
2025-12-24,JYP,035900.KQ,72100.0,72600.0,70900.0,72200.0,71215.25,257008,0.0
2025-12-26,JYP,035900.KQ,72100.0,72100.0,70600.0,71100.0,70130.25,255294,-0.015235500823208459
2025-12-29,JYP,035900.KQ,70800.0,71500.0,70300.0,71100.0,70130.25,179276,0.0
2025-12-30,JYP,035900.KQ,71400.0,73300.0,71000.0,72600.0,71609.796875,442113,0.021097128200740833
2026-01-02,JYP,035900.KQ,75200.0,77500.0,74000.0,77500.0,76442.9609375,1335245,0.06749305644500891
2026-01-05,JYP,035900.KQ,79700.0,79800.0,72000.0,72700.0,71708.4296875,1670372,-0.06193547701365165
2026-01-06,JYP,035900.KQ,73000.0,73000.0,70900.0,71500.0,70524.796875,641141,-0.016506187873004396
2026-01-07,JYP,035900.KQ,71000.0,73000.0,68400.0,70000.0,69045.2578125,1189098,-0.020978990767210215
2026-01-08,JYP,035900.KQ,69900.0,71600.0,69100.0,71500.0,70524.796875,435388,0.0214285399080969
2026-01-09,JYP,035900.KQ,70500.0,71100.0,69300.0,69400.0,68453.4375,454628,-0.02937065354007795
2026-01-12,JYP,035900.KQ,69700.0,70200.0,68900.0,69800.0,68847.984375,305081,0.0057637262555294555
2026-01-13,JYP,035900.KQ,69500.0,69800.0,68600.0,69100.0,68157.53125,383173,-0.010028661423684526
2026-01-14,JYP,035900.KQ,69600.0,70000.0,68700.0,69100.0,68157.53125,218191,0.0
2026-01-15,JYP,035900.KQ,69200.0,69900.0,69100.0,69200.0,68256.1640625,240372,0.0014471300631211381
2020-12-28,SM,041510.KQ,29450.0,29450.0,28900.0,29400.0,27980.361328125,296745,
2020-12-29,SM,041510.KQ,29300.0,29500.0,28950.0,29450.0,28027.951171875,149683,0.0017008302070125048
2020-12-30,SM,041510.KQ,29250.0,30000.0,29250.0,29750.0,28313.462890625,275269,0.010186678184187059
2021-01-04,SM,041510.KQ,29950.0,30000.0,29400.0,29550.0,28123.12109375,289108,-0.0067226604393214595
2021-01-05,SM,041510.KQ,29300.0,29500.0,29050.0,29250.0,27837.60546875,285710,-0.010152344899707844
2021-01-06,SM,041510.KQ,29350.0,29400.0,28900.0,29000.0,27599.6796875,292516,-0.00854691979585287
2021-01-07,SM,041510.KQ,29200.0,29450.0,28900.0,29200.0,27790.0234375,314772,0.006896592719741079
2021-01-08,SM,041510.KQ,29300.0,29900.0,29250.0,29900.0,28456.220703125,529405,0.02397253342096972
2021-01-11,SM,041510.KQ,29950.0,30050.0,28500.0,29000.0,27599.6796875,519483,-0.030100308279199406
2021-01-12,SM,041510.KQ,28700.0,29500.0,28500.0,28950.0,27552.091796875,350586,-0.0017242189461551538
2021-01-13,SM,041510.KQ,29300.0,30750.0,29050.0,30650.0,29170.00390625,1021219,0.05872193375744006
2021-01-14,SM,041510.KQ,30650.0,31000.0,30150.0,30900.0,29407.93359375,582826,0.008156656004047358
2021-01-15,SM,041510.KQ,30800.0,30950.0,29850.0,29900.0,28456.220703125,392764,-0.03236245374368174
2021-01-18,SM,041510.KQ,29350.0,30050.0,29050.0,29550.0,28123.12109375,353873,-0.01170568688126672
2021-01-19,SM,041510.KQ,29600.0,30450.0,29350.0,30300.0,28836.90625,406292,0.02538072335110164
2021-01-20,SM,041510.KQ,30600.0,31900.0,30500.0,31300.0,29788.6171875,1355923,0.03300322611757278
2021-01-21,SM,041510.KQ,31600.0,31650.0,30850.0,31250.0,29741.033203125,398146,-0.001597388159225055
2021-01-22,SM,041510.KQ,31300.0,32850.0,30850.0,32400.0,30835.501953125,1128733,0.036799957235009506
2021-01-25,SM,041510.KQ,33150.0,33900.0,32450.0,33750.0,32120.31640625,1748926,0.04166672736763388
2021-01-26,SM,041510.KQ,34050.0,34050.0,32600.0,32900.0,31311.359375,787566,-0.02518521365164983
2021-01-27,SM,041510.KQ,33600.0,34000.0,32600.0,32600.0,31025.845703125,754775,-0.00911853325994405
2021-01-28,SM,041510.KQ,31650.0,32400.0,31300.0,31800.0,30264.474609375,520619,-0.024539898155727435
2021-01-29,SM,041510.KQ,32150.0,32400.0,29900.0,30600.0,29122.421875,620763,-0.03773575286257336
2021-02-01,SM,041510.KQ,30150.0,30950.0,29550.0,30900.0,29407.93359375,402189,0.009803845297464697
2021-02-02,SM,041510.KQ,31100.0,31900.0,30800.0,31400.0,29883.791015625,397915,0.016181260079291437
2021-02-03,SM,041510.KQ,31650.0,31900.0,31200.0,31300.0,29788.6171875,255496,-0.003184797674272266
2021-02-04,SM,041510.KQ,31300.0,31400.0,30550.0,30700.0,29217.58984375,295065,-0.019169313572219626
2021-02-05,SM,041510.KQ,30250.0,30350.0,29700.0,30250.0,28789.318359375,640379,-0.014658001794991105
2021-02-08,SM,041510.KQ,29450.0,30600.0,28950.0,30450.0,28979.66015625,326020,0.0066115423261841055
2021-02-09,SM,041510.KQ,30500.0,30650.0,30000.0,30050.0,28598.978515625,174844,-0.013136166489616352
2021-02-10,SM,041510.KQ,29850.0,31150.0,29850.0,30800.0,29312.759765625,285362,0.02495827777939774
2021-02-15,SM,041510.KQ,31050.0,31250.0,30700.0,30750.0,29265.177734375,170841,-0.0016232532054453186
2021-02-16,SM,041510.KQ,30800.0,31600.0,30550.0,31300.0,29788.6171875,346517,0.017886084884773057
2021-02-17,SM,041510.KQ,31300.0,31350.0,30600.0,30900.0,29407.93359375,228194,-0.01277949867071182
2021-02-18,SM,041510.KQ,30850.0,31150.0,30550.0,30600.0,29122.421875,160176,-0.009708663066713363
2021-02-19,SM,041510.KQ,30650.0,30800.0,29900.0,30450.0,28979.66015625,205909,-0.004902123846799777
2021-02-22,SM,041510.KQ,30400.0,30450.0,29900.0,29950.0,28503.8046875,204662,-0.016420326055734402
2021-02-23,SM,041510.KQ,29700.0,30650.0,29700.0,30300.0,28836.90625,187796,0.011686214038860498
2021-02-24,SM,041510.KQ,30500.0,31400.0,29950.0,30000.0,28551.392578125,411986,-0.009900981381281149
2021-02-25,SM,041510.KQ,30450.0,30700.0,30150.0,30600.0,29122.421875,160767,0.020000050621436172
2021-02-26,SM,041510.KQ,29800.0,30200.0,29750.0,30050.0,28598.978515625,190652,-0.017973895221411795
2021-03-02,SM,041510.KQ,30500.0,30700.0,29900.0,30200.0,28741.734375,160000,0.0049916418971749366
2021-03-03,SM,041510.KQ,30350.0,32200.0,30200.0,32200.0,30645.16015625,752071,0.0662251538621701
2021-03-04,SM,041510.KQ,31800.0,32450.0,31700.0,32200.0,30645.16015625,423879,0.0
2021-03-05,SM,041510.KQ,32000.0,32800.0,31850.0,32800.0,31216.189453125,548049,0.01863358827180228
2021-03-08,SM,041510.KQ,33000.0,33000.0,31350.0,31700.0,30169.3046875,306492,-0.0335365970019188
2021-03-09,SM,041510.KQ,31700.0,31950.0,30300.0,30900.0,29407.93359375,358442,-0.025236613890722404
2021-03-10,SM,041510.KQ,31250.0,31450.0,30150.0,30200.0,28741.734375,182843,-0.022653724262067354
2021-03-11,SM,041510.KQ,30300.0,31800.0,30300.0,31800.0,30264.474609375,307959,0.05298010949887222
2021-03-12,SM,041510.KQ,30800.0,31100.0,30450.0,30600.0,29122.421875,744561,-0.03773575286257336
2021-03-15,SM,041510.KQ,30550.0,30600.0,30100.0,30250.0,28789.318359375,247098,-0.011438043067117043
2021-03-16,SM,041510.KQ,30550.0,30650.0,30150.0,30350.0,28884.490234375,280907,0.003305805084093283
2021-03-17,SM,041510.KQ,30300.0,30350.0,29900.0,30100.0,28646.5625,327242,-0.008237214243505875
2021-03-18,SM,041510.KQ,30200.0,30550.0,30100.0,30150.0,28694.1484375,247984,0.001661139534629985
2021-03-19,SM,041510.KQ,29850.0,30250.0,29850.0,30200.0,28741.734375,213265,0.0016583847261977258
2021-03-22,SM,041510.KQ,30150.0,30200.0,29850.0,30050.0,28598.978515625,199720,-0.004966849164787068
2021-03-23,SM,041510.KQ,30050.0,30050.0,29550.0,29650.0,28218.291015625,273479,-0.01331122717519484
2021-03-24,SM,041510.KQ,29500.0,29850.0,29300.0,29750.0,28313.462890625,138732,0.0033727015908688873
2021-03-25,SM,041510.KQ,29750.0,30050.0,29650.0,29850.0,28408.634765625,171808,0.0033613647107613165
2021-03-26,SM,041510.KQ,30100.0,30150.0,29750.0,29800.0,28361.046875,190502,-0.0016751206461558255
